tp,fp,fn,tn,precision,recall,f_measure,mcc
46,0,5,2648,1.0,0.9019607843137255,0.9484536082474228,0.9488207923075328
25,1,1,2672,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.961164350053239
24,2,5,2668,0.9230769230769231,0.8275862068965517,0.8727272727272727,0.8727471797126878
8,0,3,2688,1.0,0.7272727272727273,0.8421052631578948,0.8523273689453179
40,1,6,2652,0.975609756097561,0.8695652173913043,0.9195402298850575,0.9197969999007981
25,3,7,2664,0.8928571428571429,0.78125,0.8333333333333334,0.8333641448623799
10,1,4,2684,0.9090909090909091,0.7142857142857143,0.8,0.8049532266298632
9,4,1,2685,0.6923076923076923,0.9,0.7826086956521738,0.7884875201906167
19,1,5,2674,0.95,0.7916666666666666,0.8636363636363635,0.8661705083197768
15,0,2,2682,1.0,0.8823529411764706,0.9375,0.938986395088971
9,0,2,2688,1.0,0.8181818181818182,0.9,0.9041977132034521
24,2,5,2667,0.9230769230769231,0.8275862068965517,0.8727272727272727,0.8727466999779037
26,1,5,2667,0.9629629629629629,0.8387096774193549,0.896551724137931,0.8976172263258421
10,0,3,2686,1.0,0.7692307692307693,0.8695652173913044,0.8765686350862947
13,0,2,2684,1.0,0.8666666666666667,0.9285714285714286,0.9306026785083736
30,4,10,2655,0.8823529411764706,0.75,0.8108108108108107,0.8109431214251952
15,1,3,2680,0.9375,0.8333333333333334,0.8823529411764706,0.8831585029549406
12,0,1,2686,1.0,0.9230769230769231,0.9600000000000001,0.9605901252253959
8,0,5,2686,1.0,0.6153846153846154,0.761904761904762,0.7837354163682827
7,1,3,2688,0.875,0.7,0.7777777777777777,0.781917281923036
18,2,0,2678,0.9,1.0,0.9473684210526316,0.9483292456783958
13,0,3,2683,1.0,0.8125,0.896551724137931,0.9008842970956574
9,1,2,2687,0.9,0.8181818181818182,0.8571428571428572,0.857566645685978
10,2,1,2686,0.8333333333333334,0.9090909090909091,0.8695652173913043,0.8698377236415387
23,0,8,2668,1.0,0.7419354838709677,0.8518518518518519,0.8600682766913944
12,1,5,2681,0.9230769230769231,0.7058823529411765,0.8000000000000002,0.8061800213033871
12,1,1,2685,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9227046222578613
7,0,3,2689,1.0,0.7,0.8235294117647058,0.8361937041421407
10,2,5,2682,0.8333333333333334,0.6666666666666666,0.7407407407407408,0.7441071411696233
12,1,6,2680,0.9230769230769231,0.6666666666666666,0.7741935483870968,0.7832955649628075
12,0,1,2686,1.0,0.9230769230769231,0.9600000000000001,0.9605901252253959
35,3,6,2654,0.9210526315789473,0.8536585365853658,0.8860759493670887,0.8850432129578948
10,1,0,2688,0.9090909090909091,1.0,0.9523809523809523,0.9532852833232327
9,0,6,2684,1.0,0.6,0.7499999999999999,0.7737323245394202
45,3,5,2645,0.9375,0.9,0.9183673469387755,0.9170561062665141
17,0,5,2677,1.0,0.7727272727272727,0.8717948717948718,0.8782292937653765
10,3,2,2684,0.7692307692307693,0.8333333333333334,0.8,0.7997169092919544
7,1,5,2686,0.875,0.5833333333333334,0.7000000000000001,0.713447865230255
34,2,10,2653,0.9444444444444444,0.7727272727272727,0.85,0.8521664423710273
13,2,4,2679,0.8666666666666667,0.7647058823529411,0.8125,0.8129942247182349
15,0,5,2679,1.0,0.75,0.8571428571428571,0.8652183722012813
10,0,1,2688,1.0,0.9090909090909091,0.9523809523809523,0.9532852833232327
7,1,5,2685,0.875,0.5833333333333334,0.7000000000000001,0.7134474982488773
11,2,1,2685,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.8801535172586752
13,3,3,2679,0.8125,0.8125,0.8125,0.8113814317673378
10,3,3,2683,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7681138667735838
9,1,4,2685,0.9,0.6923076923076923,0.7826086956521738,0.7884875201906167
14,1,4,2680,0.9333333333333333,0.7777777777777778,0.8484848484848485,0.8511282046149707
18,3,7,2671,0.8571428571428571,0.72,0.782608695652174,0.7837742959621784
10,0,2,2687,1.0,0.8333333333333334,0.9090909090909091,0.9125313826025578
27,2,7,2663,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.8582378524425885
